,ticker,sector,sub-industry,returns,totalYears
444,TMO,Healthcare,Diagnostics & Research,0.6818181818181818,44
445,TJX,Consumer Cyclical,Apparel Retail,0.5,36
446,TSCO,Consumer Cyclical,Specialty Retail,0.7,30
447,TT,Industrials,Building Products & Equipment,0.75,44
448,TDG,Industrials,Aerospace & Defense,0.5,18
449,TRV,Financial Services,Insurance - Property & Casualty,0.5833333333333334,48
450,TRMB,Technology,Scientific & Technical Instruments,0.6363636363636364,33
451,TFC,Financial Services,Banks - Regional,0.45454545454545453,44
452,TYL,Technology,Software - Application,0.5454545454545454,44
453,TSN,Consumer Defensive,Farm Products,0.5454545454545454,44
454,USB,Financial Services,Banks - Regional,0.58,50
455,UBER,Technology,Software - Application,0.75,4
456,UDR,Real Estate,REIT - Residential,0.5454545454545454,44
457,ULTA,Consumer Cyclical,Specialty Retail,0.6875,16
458,UNP,Industrials,Railroads,0.5681818181818182,44
459,UAL,Industrials,Airlines,0.5555555555555556,18
460,UPS,Industrials,Integrated Freight & Logistics,0.5416666666666666,24
461,URI,Industrials,Rental & Leasing Services,0.6923076923076923,26
462,UNH,Healthcare,Healthcare Plans,0.5384615384615384,39
463,UHS,Healthcare,Medical Care Facilities,0.7380952380952381,42
464,VLO,Energy,Oil & Gas Refining & Marketing,0.7380952380952381,42
465,VTR,Real Estate,REIT - Healthcare Facilities,0.46153846153846156,26
466,VLTO,Industrials,Pollution & Treatment Controls,,0
467,VRSN,Technology,Software - Infrastructure,0.46153846153846156,26
468,VRSK,Industrials,Consulting Services,0.6428571428571429,14
469,VZ,Communication Services,Telecom Services,0.425,40
470,VRTX,Healthcare,Biotechnology,0.5,32
471,VTRS,Healthcare,Drug Manufacturers - Specialty & Generic,0.6136363636363636,44
472,VICI,Real Estate,REIT - Diversified,0.3333333333333333,6
473,V,Financial Services,Credit Services,0.6875,16
474,VST,Utilities,Utilities - Independent Power Producers,0.7142857142857143,7
475,VMC,Basic Materials,Building Materials,0.6666666666666666,51
476,WRB,Financial Services,Insurance - Property & Casualty,0.54,50
477,GWW,Industrials,Industrial Distribution,0.6666666666666666,51
478,WAB,Industrials,Railroads,0.6428571428571429,28
479,WBA,Healthcare,Pharmaceutical Retailers,0.5227272727272727,44
480,WMT,Consumer Defensive,Discount Stores,0.5490196078431373,51
481,DIS,Communication Services,Entertainment,0.7096774193548387,62
482,WBD,Communication Services,Entertainment,0.5555555555555556,18
483,WM,Industrials,Waste Management,0.6,35
484,WAT,Healthcare,Diagnostics & Research,0.5714285714285714,28
485,WEC,Utilities,Utilities - Regulated Electric,0.5454545454545454,44
486,WFC,Financial Services,Banks - Diversified,0.5098039215686274,51
487,WELL,Real Estate,REIT - Healthcare Facilities,0.5454545454545454,44
488,WST,Healthcare,Medical Instruments & Supplies,0.5454545454545454,44
489,WDC,Technology,Computer Hardware,0.6888888888888889,45
490,WY,Real Estate,REIT - Specialty,0.74,50
491,WMB,Energy,Oil & Gas Midstream,0.5238095238095238,42
492,WTW,Financial Services,Insurance Brokers,0.5909090909090909,22
493,WYNN,Consumer Cyclical,Resorts & Casinos,0.8095238095238095,21
494,XEL,Utilities,Utilities - Regulated Electric,0.45098039215686275,51
495,XYL,Industrials,Specialty Industrial Machinery,0.4166666666666667,12
496,YUM,Consumer Cyclical,Restaurants,0.6538461538461539,26
497,ZBRA,Technology,Communication Equipment,0.46875,32
498,ZBH,Healthcare,Medical Devices,0.6818181818181818,22
499,ZTS,Healthcare,Drug Manufacturers - Specialty & Generic,0.6363636363636364,11
